genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YBR260C	-0.143250761658384	0.887714732412688	RGD1	2	146
YBR261C	-0.413293402302461	0.860423822702194	TAE1	2	146
YBR262C	-0.78227928509021	0.81068228764172	MIC12	2	147
YBR263W	-0.451522443920439	0.00679484449124657	SHM1	2	147
YBR264C	1.52562938972154	0.118461861268541	YPT10	2	147
YBR265W	-1.8360189533841	0.0267772743336816	TSC10	2	147
YBR266C	-1.22027925546262	0.00036033004820376	NA	2	147
YBR267W	-1.09149083174093	0.144931026447411	REI1	2	147
YBR269C	1.24133504408801	0.313925160970417	SDH8	2	148
YBR270C	1.38780731491884	0.000153272639928791	BIT2	2	148
YBR271W	-0.489718243342547	0.812217407560105	EFM2	2	148
YBR272C	-0.17578165345196	0.92574964662782	HSM3	2	149
YBR273C	0.310258449116837	0.00525652816421844	UBX7	2	149
YBR274W	-0.130348912676174	0.864071169752486	CHK1	2	149
YBR275C	-0.3012914064452	0.0136868340451463	RIF1	2	150
YBR276C	0.280511582153938	0.627114188780218	PPS1	2	151
YBR278W	-1.07338266411984	0.339249356934687	DPB3	2	152
YBR279W	1.69302309195263	0.0767703087794651	PAF1	2	152
YBR280C	-0.484014353805544	0.318874634478341	SAF1	2	152
YBR281C	-1.12041495451203	0.254582084534673	DUG2	2	152
YBR282W	0.351324494281963	0.895417805421639	MRPL27	2	153
YBR283C	6.00673840954592	6.80968011870672e-18	SSH1	2	153
YBR284W	2.57289560254	0.00977812709853925	NA	2	154
YBR285W	-0.70665586474242	0.638725196936397	NA	2	154
YBR286W	0.696869659610018	0.612970831394278	APE3	2	154
YBR287W	-0.0301797522851051	0.997712460190758	NA	2	155
YBR288C	6.04731525235673	5.83119999241349e-28	APM3	2	155
YBR289W	2.20004103316711	0.106334103623888	SNF5	2	155
YBR290W	1.46611336266903	0.242910996516273	BSD2	2	156
YBR291C	2.14641757502698	0.0202135073420823	CTP1	2	156
YBR292C	1.2540328151599	0.0815164634165515	NA	2	156
YBR293W	0.77982142733522	0.746827583923993	VBA2	2	157
YBR294W	1.16471188792566	0.039194926253187	SUL1	2	157
YBR295W	-0.368311255600281	0.911408632555221	PCA1	2	158
YBR296C	0.979764515969112	0.418329732149047	PHO89	2	159
YBR296C-A	-1.47203603235805	0.138543051259468	NA	2	160
YBR297W	0.639279802333646	1.66151650041799e-11	MAL33	2	160
YBR298C	0.550251134954102	0.0954019111728552	MAL31	2	160
YBR299W	-2.15918468243614	0.00595551930267929	MAL32	2	161
YBR302C	-0.868896878305997	0.297093070981957	COS3	2	162
YCL001W	-0.348135410436523	0.829387513296653	RER1	3	22
YCL001W-A	0.361015324338987	0.814708459311031	NA	3	22
YCL001W-B	0.221197701187319	0.922231604214365	NA	3	22
YCL002C	0.26843569027043	0.895417805421639	NA	3	22
YCL004W	-0.0736241582821462	0.141375382921832	PGS1	3	21
YCL005W	-0.343360818999628	0.567857545145884	LDB16	3	21
YCL005W-A	-0.161936131488742	0.40828609495135	VMA9	3	21
YCL008C	-0.0887595859215657	0.893593029587346	STP22	3	21
YCL009C	-0.856465234987599	0.290727920679693	ILV6	3	20
YCL010C	-1.7449466851763	0.000296858380489501	SGF29	3	20
YCL011C	-0.237484597546218	0.453469286097117	GBP2	3	20
YCL012C	2.04618965230353	0.0782655602196526	NA	3	20
YCL014W	0.824840486582644	0.552236457729026	BUD3	3	19
YCL016C	0.141546389194318	0.929118911076234	DCC1	3	18
YCL017C	-1.10225580525273	0.0781010882640257	NFS1	3	18
YCL018W	-0.909402407984855	0.0118086399275869	LEU2	3	18
YCL021W-A	2.15084377115989	0.0621056925264943	NA	3	16
YCL024W	0.0126066441298091	0.864988963039925	KCC4	3	15
YCL025C	0.686032516127072	0.00731806080708879	AGP1	3	15
YCL026C-A	-2.54806973489111	0.00118795628498089	FRM2	3	14
YCL026C-B	-0.411962731031906	0.278868893243774	HBN1	3	14
YCL027W	-0.995234406796226	0.0299798422733444	FUS1	3	14
YCL028W	0.921039576113568	0.397921392317209	RNQ1	3	14
YCL029C	0.703445658478251	0.76345394226023	BIK1	3	13
YCL030C	1.30644050909943	0.0153815646642801	HIS4	3	13
YCL031C	0.000194622506537132	0.0150376138444328	RRP7	3	12
YCL032W	0.801038716855739	0.571313808225533	STE50	3	12
YCL033C	2.55682110442107	0.0225676430837548	MXR2	3	12
YCL034W	2.60085374129353	0.0394299954557865	LSB5	3	12
YCL035C	0.188029414982069	0.903561729312482	GRX1	3	12
YCL036W	2.08008317338049	0.0982012314412364	GFD2	3	11
YCL037C	2.91438615784855	9.10408899758127e-06	SRO9	3	11
YCL038C	0.066812312273897	0.933040748726953	ATG22	3	10
YCL039W	0.248613220787778	0.594400076222258	GID7	3	10
YCL040W	2.08284530958666	0.00378166768235494	GLK1	3	10
YCL042W	1.15129320840395	0.292030069453383	NA	3	10
YCL043C	1.59285572317183	0.0526114668865106	PDI1	3	9
YCL044C	-0.344487720316416	0.693310693250702	MGR1	3	9
YCL045C	-0.126389376029695	0.485169032016898	EMC1	3	8
YCL047C	0.119002079955548	0.84797270338077	POF1	3	8
YCL048W	2.22193574413491	0.0357338851100656	SPS22	3	8
YCL048W-A	2.61625181437577	0.0177855894918279	NA	3	8
YCL049C	-0.806041766712468	0.454665693838619	NA	3	7
YCL050C	-0.340436868551205	0.88137300494149	APA1	3	7
YCL051W	1.24913905617438	4.02836889953397e-12	LRE1	3	7
YCL052C	0.420607392939518	0.92527295082668	PBN1	3	6
YCL054W	1.06077340982199	0.323790179255739	SPB1	3	6
YCL055W	-1.20206332567745	0.494795261100249	KAR4	3	5
YCL056C	0.940797773407295	0.265900711967953	PEX34	3	5
YCL057C-A	-0.42036142857972	0.540251931078043	MIC10	3	4
YCL057W	0.530376373204445	0.344201151598498	PRD1	3	4
YCL058C	-1.47609590362552	1.22264976373552e-05	FYV5	3	4
YCL058W-A	0.685072958725231	0.230241631017674	ADF1	3	4
YCL059C	-1.23285469759169	0.0253558633736064	KRR1	3	4
YCL061C	-0.593653993699663	0.47448396061935	MRC1	3	3
YCL063W	-1.2865815876244	0.000422802608105548	VAC17	3	3
YCL064C	-0.323742804166715	0.259667878509734	CHA1	3	3
YCL068C	1.26585893706732	0.562374113872207	NA	3	2
YCR001W	0.481548040046973	0.00363486149306692	NA	3	23
YCR002C	0.863440923270958	0.746827583923993	CDC10	3	23
YCR003W	-1.26577770729313	0.402863191417369	MRPL32	3	23
YCR004C	0.0608003274040528	0.890203108566468	YCP4	3	23
YCR005C	1.27181353886565	0.241721525118842	CIT2	3	24
YCR007C	0.973522143644874	0.265900711967953	NA	3	25
YCR008W	-0.610597957102061	0.855885833363268	SAT4	3	25
YCR009C	-0.0380108940123888	0.27774111873675	RVS161	3	26
YCR010C	0.592288489525939	0.469956135493327	ADY2	3	26
YCR011C	0.306006744425979	0.519470792115263	ADP1	3	26
YCR012W	-0.346767863547346	0.214928413846159	PGK1	3	27
YCR014C	0.481314924743528	0.784429609140689	POL4	3	27
YCR015C	-0.381302611335276	0.0323762386381049	CTO1	3	28
YCR016W	-1.29161415824233	0.00679007964262155	NA	3	28
YCR017C	0.0274773749001479	0.974869635106783	CWH43	3	28
YCR018C	-0.683305116028078	0.546406412784462	SRD1	3	29
YCR019W	0.845170458869867	0.700699873749923	MAK32	3	30
YCR020C	0.600927987775899	0.190054987335367	PET18	3	30
YCR020C-A	0.529986804543377	0.660936636780966	MAK31	3	30
YCR020W-B	-0.666577668346028	0.0929298487431498	HTL1	3	31
YCR021C	0.604726868653736	0.393070919513726	HSP30	3	31
YCR022C	-0.720714018090279	0.720780519604698	NA	3	31
YCR023C	-0.936176467733989	0.318874634478341	NA	3	31
YCR024C	-0.579655359338109	0.664649155191254	SLM5	3	32
YCR024C-A	2.00423432360814	0.000825190743328078	PMP1	3	32
YCR024C-B	2.88007271555775	3.34667086954544e-05	NA	3	32
YCR025C	1.72696292743976	0.000133555836205514	NA	3	32
YCR026C	-0.348709585622876	0.714682760398982	NPP1	3	32
YCR027C	-0.0435357880186065	0.782369017179421	RHB1	3	33
YCR028C	-0.264714789894957	0.827942864946151	FEN2	3	34
YCR028C-A	-1.07988315978491	0.426001828334123	RIM1	3	34
YCR030C	-1.23679758798839	0.0449622432291493	SYP1	3	34
YCR031C	-0.868169002212714	0.0116492337192427	RPS14A	3	35
YCR032W	0.663629870610872	0.000311240512034301	BPH1	3	35
YCR033W	1.05336682596584	0.116087300428813	SNT1	3	37
YCR034W	0.226244813537203	0.699337901991983	ELO2	3	38
YCR035C	-0.0908735199302889	0.0103225768250233	RRP43	3	38
YCR036W	0.543070955429921	0.143421425420459	RBK1	3	38
YCR037C	1.18426338206744	0.290293703767816	PHO87	3	38
YCR041W	1.00084310178518	0.21864381888739	NA	3	40
YCR042C	-0.7896276554749	0.0258477669509381	TAF2	3	40
YCR043C	-1.68208679210839	0.196535408712509	NA	3	41
YCR044C	-1.88241474089756	3.24251479023397e-05	PER1	3	41
YCR045C	-1.2294790559552	0.029943775859609	RRT12	3	41
YCR046C	-0.498302800435627	0.0630254432831209	IMG1	3	41
YCR047C	-0.240942206044402	0.824073491990669	BUD23	3	42
YCR048W	0.188399812079258	0.870212478870147	ARE1	3	42
YCR050C	-0.0165935089241033	0.470977604873476	NA	3	42
YCR051W	0.219579446833774	0.675788909042291	NA	3	42
YCR052W	-0.199328995972695	0.933706318343642	RSC6	3	42
YCR053W	-0.0223060608658805	0.219442120624336	THR4	3	43
YCR054C	0.617266863188935	0.192256353856357	CTR86	3	43
YCR057C	-1.06897970687666	0.111160766913692	PWP2	3	44
YCR059C	-2.20855836440892	5.26366836188941e-07	YIH1	3	44
YCR060W	-0.62247855587934	0.00484051422642745	TAH1	3	44
YCR061W	1.50977555444985	1.39448721334128e-10	NA	3	45
YCR063W	-1.79041690064049	0.191345223466429	BUD31	3	45
YCR065W	-0.0206115752029234	0.960873542109257	HCM1	3	45
YCR066W	-0.421826870582543	0.727953644624326	RAD18	3	46
YCR067C	0.927393325690618	0.611626223904669	SED4	3	46
YCR068W	-0.483952290359535	0.818010180112961	ATG15	3	47
YCR069W	0.257943163933939	0.737653259901462	CPR4	3	47
YCR071C	3.7735325238116	0.200502371427145	IMG2	3	48
YCR072C	-0.534555429867522	0.86640962780135	RSA4	3	48
YCR073C	-1.10086188825112	9.51904636487133e-05	SSK22	3	48
YCR073W-A	1.76003602728783	0.0628670549241301	SOL2	3	49
YCR075C	0.468211209221223	0.4840937481573	ERS1	3	49
YCR075W-A	2.3087034232886	0.110765256985079	EGO2	3	49
YCR076C	0.404748600639878	0.855657594937567	FUB1	3	49
YCR077C	-0.0563712917405798	0.491065679873253	PAT1	3	50
YCR079W	-1.44960939344972	0.0770957945328116	PTC6	3	50
YCR081W	-0.873097096492647	0.302653542869383	SRB8	3	50
YCR082W	0.997842651058223	0.638003363105039	AHC2	3	51
YCR083W	-0.386368324933061	0.659059032893872	TRX3	3	51
YCR084C	0.453373593664083	0.492765462608905	TUP1	3	52
YCR085W	-1.50922292133987	0.000889707270220349	NA	3	52
YCR086W	0.312620020576669	0.0127250018135231	CSM1	3	52
YCR087C-A	0.148414604833622	0.280463481197048	NA	3	52
YCR088W	-0.172873437264824	0.870334602152025	ABP1	3	53
YCR089W	0.656841688792166	0.0924096762180681	FIG2	3	53
YCR090C	2.82940860811285	0.0365518216601417	NA	3	54
YCR091W	0.674136142678161	0.402257410864973	KIN82	3	54
YCR092C	0.990880542835048	0.389947188227216	MSH3	3	55
YCR093W	0.579113973002277	0.400940016604312	CDC39	3	56
YCR094W	-0.572236278086726	0.04440749357542	CDC50	3	57
YCR095C	1.41800789010769	0.0701739392492834	OCA4	3	57
YCR095W-A	-1.22276389017947	0.507874641850351	NA	3	57
YCR098C	0.0358811778323459	0.324885229255891	GIT1	3	59
YCR099C	1.55594066319768	0.100137678463229	NA	3	60
YCR100C	1.3244941028851	0.07565017269821	NA	3	60
YCR101C	1.20257972896707	0.0766893380157636	NA	3	60
YCR102C	-0.129815138589288	0.624480654403662	NA	3	60
YCR105W	0.309044302408241	0.854798053996533	ADH7	3	61
YCR106W	-1.74572060154216	1.01066959669094e-07	RDS1	3	62
YCR107W	-1.82514747332938	1.77054389057755e-08	AAD3	3	62
YDL001W	-0.192789387312813	0.790999657259877	RMD1	4	89
YDL002C	0.1223468999281	0.837027842300015	NHP10	4	89
YDL003W	0.198336440490089	0.00913877556479751	MCD1	4	88
YDL004W	0.0418708198112808	0.663633005053242	ATP16	4	88
YDL005C	1.54918164694894	0.299752925665616	MED2	4	88
YDL006W	0.272927156630457	0.667861320728376	PTC1	4	87
YDL007W	0.672950913230911	0.788974070333361	RPT2	4	87
YDL008W	-0.602003785065896	0.0599979232841365	APC11	4	86
YDL009C	1.38273440375932	0.0348232830857455	NA	4	86
YDL010W	0.122274304272578	0.715776758536728	GRX6	4	86
YDL012C	0.638896580050933	0.585533571011152	NA	4	86
YDL013W	0.806180334639665	0.533451558354475	SLX5	4	85
YDL014W	-1.19042621691377	0.045781148497301	NOP1	4	85
YDL015C	-0.599973670266482	0.6546902585975	TSC13	4	85
YDL017W	0.236046524464091	0.836789991070343	CDC7	4	84
YDL018C	-0.109202704490886	0.566796478666681	ERP3	4	84
YDL019C	0.367804370566718	0.783056259881457	OSH2	4	83
YDL020C	0.644925828790663	0.485169032016898	RPN4	4	83
YDL021W	0.351986566577969	0.18675877038725	GPM2	4	82
YDL022W	2.08864073732623	0.0135098077138349	GPD1	4	82
YDL024C	0.29585740444301	0.950352954847391	DIA3	4	81
YDL025C	-1.74855571389599	0.00709250579417651	RTK1	4	81
YDL027C	0.269881933759414	0.28078136712572	MRX9	4	80
YDL028C	-0.255169853641147	0.95735444478326	MPS1	4	80
YDL029W	0.342701657312498	0.0200887612177906	ARP2	4	79
YDL030W	0.435985674181432	0.0995409398775576	PRP9	4	79
YDL031W	-1.49889689237014	0.0197897464757529	DBP10	4	78
YDL033C	1.10205906656306	2.75890621531488e-06	SLM3	4	78
YDL035C	-0.391994968199255	0.681766371803168	GPR1	4	77
YDL036C	0.046290958181809	0.259193929434009	PUS9	4	77
YDL037C	-0.581445967958676	0.111160766913692	BSC1	4	76
YDL039C	0.208747023839032	0.930000596569755	PRM7	4	76
YDL040C	-0.0905016876642373	0.265333844415949	NAT1	4	75
YDL042C	-0.532412630631315	0.824381733189907	SIR2	4	75
YDL043C	0.790135998717752	0.775192566763498	PRP11	4	75
YDL044C	0.57429385379228	0.0425254389671165	MTF2	4	74
YDL045C	1.31346009176528	0.592937721804323	FAD1	4	74
YDL045W-A	1.00045222769777	0.373480170869418	MRP10	4	74
YDL046W	-0.141214051877504	0.180337756269544	NPC2	4	74
YDL047W	0.169118465460195	0.201392180560588	SIT4	4	73
YDL048C	1.15944571198725	0.0239164022528063	STP4	4	73
YDL049C	0.505616372822375	0.640273918173369	KNH1	4	73
YDL051W	-0.541509481584844	0.0455831463861544	LHP1	4	72
YDL052C	0.146229468806007	0.971665147987861	SLC1	4	72
YDL053C	-0.00846076701916169	0.500410935949521	PBP4	4	72
YDL054C	1.17584832848381	0.0903386383168658	MCH1	4	71
YDL055C	-0.0560703299667826	0.508028063605108	PSA1	4	71
YDL056W	2.0283226740548	0.115972945547903	MBP1	4	70
YDL057W	5.13975922041961	5.34432109204676e-24	NA	4	70
YDL058W	0.274952084369198	0.93317728088965	USO1	4	69
YDL059C	-1.24666303120325	0.471691602941555	RAD59	4	68
YDL060W	0.0294530798364614	0.895684231164052	TSR1	4	68
YDL061C	-0.694617896166905	0.00424213891555648	RPS29B	4	68
YDL063C	-0.0973456207437973	5.66628275820817e-08	SYO1	4	67
YDL064W	-1.88930208396599	0.0230870591139256	UBC9	4	67
YDL065C	1.24250890134606	0.206461607606805	PEX19	4	67
YDL066W	-0.150606334257896	0.526431212604179	IDP1	4	66
YDL067C	0.192051889135239	0.824381733189907	COX9	4	66
YDL069C	0.861995067540456	0.352459142244282	CBS1	4	66
YDL070W	0.94887168578026	0.439236531661615	BDF2	4	66
YDL072C	0.270484070968271	0.0107394321236137	YET3	4	65
YDL073W	2.19606309365967	3.95666056079175e-16	AHK1	4	65
YDL074C	-0.00799885985424134	0.216686029780436	BRE1	4	64
YDL075W	-0.31043316219403	1.43741266111769e-05	RPL31A	4	64
YDL076C	0.444162925357057	0.487015653553227	RXT3	4	64
YDL077C	-0.904998219913425	0.5182250597345	VAM6	4	63
YDL078C	-1.27165306076701	0.0200470598153812	MDH3	4	63
YDL079C	-0.30304858857368	0.442260144770726	MRK1	4	62
YDL080C	-0.0254487767326689	0.824381733189907	THI3	4	62
YDL081C	-0.110670718281792	0.0255574084562776	RPP1A	4	61
YDL082W	0.374463061176637	0.0334194686678701	RPL13A	4	61
YDL083C	-0.285489667529336	0.00461548477110657	RPS16A	4	61
YDL084W	1.37926229065807	0.0558317521802846	SUB2	4	61
YDL085C-A	0.657713818149149	0.618062824650875	NA	4	60
YDL085W	0.703440424932835	0.378130876118243	NDE2	4	60
YDL086W	-0.566846769567085	0.106382101753145	NA	4	60
YDL088C	-0.0947104450516906	0.214928413846159	ASM4	4	59
YDL089W	2.70482742159985	0.0461221983445577	NUR1	4	59
YDL090C	-0.225252518457132	0.779608718987191	RAM1	4	59
YDL091C	0.823360084043679	0.574585233387687	UBX3	4	58
YDL092W	1.06158633677176	0.204451819858983	SRP14	4	58
YDL093W	0.692396413441645	0.0151623685776366	PMT5	4	57
YDL095W	0.846122133085883	0.374591749308246	PMT1	4	57
YDL097C	-0.125506599914936	0.731999185210707	RPN6	4	57
YDL099W	1.09596964312117	0.347467249706031	BUG1	4	56
YDL100C	0.217795992168299	0.938244155902059	GET3	4	56
YDL101C	0.119442794322493	0.599451178302523	DUN1	4	56
YDL102W	0.710338495932563	0.00781954807856598	POL3	4	55
YDL103C	-0.771490657744385	0.80119910151668	QRI1	4	55
YDL104C	-0.65524642916196	0.24255766700644	QRI7	4	54
YDL105W	-0.571490845099065	0.509362134821694	NSE4	4	54
YDL106C	0.861940822043504	0.696998676568922	PHO2	4	54
YDL107W	0.153630253572721	0.967675127843895	MSS2	4	53
YDL108W	0.554973780962478	0.795661147945065	KIN28	4	53
YDL109C	0.620881998432157	0.593954893136512	NA	4	53
YDL110C	1.57651887101085	0.0282945847158888	TMA17	4	52
YDL111C	0.0136717814058233	0.0255040214104924	RRP42	4	52
YDL112W	-0.135958914240828	0.969788548521221	TRM3	4	51
YDL113C	1.76384104836689	0.190054987335367	ATG20	4	51
YDL114W	2.46450669998424	0.156231318953561	NA	4	51
YDL115C	-0.590053200613352	0.683193673624311	IWR1	4	50
YDL116W	0.469054600088461	0.90975467764413	NUP84	4	50
YDL117W	-0.302297380749716	0.453510486980789	CYK3	4	49
YDL119C	0.865930236663287	0.611626223904669	HEM25	4	49
YDL120W	1.46572409180779	0.020612513243392	YFH1	4	49
YDL121C	-0.795355349831938	0.170913443715956	NA	4	49
YDL122W	0.434638007896618	0.048867747730653	UBP1	4	48
YDL123W	0.910508990503709	0.121910416109487	SNA4	4	48
YDL124W	1.18165958351301	0.35758801370395	NA	4	48
YDL125C	0.302504409297992	0.917065932723599	HNT1	4	47
YDL126C	0.392645198934491	0.837465192558864	CDC48	4	47
YDL127W	-0.0218191143872071	0.417664120211894	PCL2	4	46
YDL128W	-0.283570102817474	0.834561777411877	VCX1	4	46
YDL129W	0.440154806553826	0.209360196540429	NA	4	46
YDL130W	-1.10207002256257	0.00137233486511447	RPP1B	4	45
YDL130W-A	3.04989708907724	0.000256927183267628	STF1	4	45
YDL131W	0.515431429434785	0.825348504727457	LYS21	4	45
YDL132W	0.108609702608941	0.972581116770592	CDC53	4	44
YDL133C-A	-0.290465630790813	0.0309873822529805	RPL41A	4	44
YDL133W	4.15358318933574	3.97058277587491e-17	SRF1	4	44
YDL134C	0.531007076397641	0.0493787370726492	PPH21	4	43
YDL135C	-0.0241189318404123	0.964198753226228	RDI1	4	43
YDL136W	0.00116962578385351	0.643281023721925	RPL35A	4	43
YDL137W	-1.69756226095545	0.00297067915234387	ARF2	4	43
YDL138W	-0.896879648165394	0.012812146930591	RGT2	4	42
YDL139C	-0.0201978016452664	0.958738333217077	SCM3	4	42
YDL140C	1.35176429580734	0.0153815646642801	RPO21	4	41
YDL141W	1.03085959795829	2.48490679397217e-05	BPL1	4	40
YDL142C	-0.642148284105996	0.655876772706021	CRD1	4	40
YDL143W	0.406521402632957	0.26711621685649	CCT4	4	39
YDL144C	0.0131387860647004	0.616690553845937	NA	4	39
YDL145C	0.0908463999966812	0.903005652679413	COP1	4	38
YDL146W	-0.0805928146672466	0.938244155902059	LDB17	4	38
YDL147W	0.444009170379698	0.764300432468657	RPN5	4	38
YDL148C	-1.14237502813717	0.347231235587614	NOP14	4	37
YDL149W	-0.786749345071134	0.0103225768250233	ATG9	4	36
YDL150W	-0.00185204022263233	0.0293498239740189	RPC53	4	36
YDL153C	0.126332720535459	0.49874971439379	SAS10	4	36
YDL154W	-0.389679106216921	0.111160766913692	MSH5	4	35
YDL155W	-1.84621880273583	0.152419576945273	CLB3	4	35
YDL156W	-0.731766541144037	0.226987821242642	CMR1	4	34
YDL157C	-0.194471818869445	0.21202113348071	NA	4	34
YDL159W	0.289757496672652	0.698897489999833	STE7	4	34
YDL159W-A	0.392305707713687	0.767925212380014	NA	4	34
YDL160C	0.500322130391845	0.904693061304556	DHH1	4	34
YDL160C-A	0.306739702044524	0.219621139839066	MHF2	4	33
YDL161W	0.738822603211393	0.161943482770782	ENT1	4	33
YDL164C	0.442181018946203	0.420073837881676	CDC9	4	32
YDL165W	0.24085531820557	0.389437781091757	CDC36	4	32
YDL166C	-0.720398789721704	0.141091086773501	FAP7	4	32
YDL167C	-0.776834649733396	0.000905094406457012	NRP1	4	32
YDL168W	0.723335495202145	0.761847020044406	SFA1	4	31
YDL169C	2.8691137877953	0.0634623599835245	UGX2	4	31
YDL170W	0.419238391047605	0.461399395183469	UGA3	4	31
YDL171C	0.492940157708956	0.643584389407603	GLT1	4	29
YDL173W	1.16317295384965	0.134342804775186	PAR32	4	29
YDL174C	0.0780780357405018	0.631902789400505	DLD1	4	29
YDL175C	-0.754705758520946	0.160550124895391	AIR2	4	28
YDL176W	0.124068753049932	0.987511038891032	NA	4	28
YDL177C	1.14904406624615	0.378286525989747	NA	4	28
YDL178W	0.0438183685848202	0.338429401969427	DLD2	4	27
YDL179W	-0.158775595322504	0.972581116770592	PCL9	4	27
YDL180W	0.374150022497076	0.17317520798928	NA	4	27
YDL181W	-0.224845852843125	0.214928413846159	INH1	4	27
YDL182W	-1.75309769427678	0.0262855907152319	LYS20	4	26
YDL183C	-1.19240066521414	0.184164827697567	NA	4	26
YDL184C	-0.569431012402905	0.0041646477235734	RPL41A	4	26
YDL185W	-0.0121161340176767	0.647738249363593	VMA1	4	25
YDL186W	-1.05590155145925	0.0245285805470537	NA	4	25
YDL188C	-1.61300094765791	0.0886349953611215	PPH22	4	24
YDL189W	-0.176699485706927	0.887547920397643	RBS1	4	24
YDL190C	0.0843906857613905	0.531534963381498	UFD2	4	23
YDL191W	1.84064557691364	0.112854243056788	RPL35A	4	23
YDL192W	-0.00692286281444054	0.709075009582369	ARF1	4	23
YDL193W	0.527026433617082	0.759168422093291	NUS1	4	22
YDL194W	0.937002073239795	5.22311466909772e-06	SNF3	4	22
YDL195W	0.657715524021256	0.394920079750569	SEC31	4	21
YDL197C	-0.0989745491608211	0.986685919297443	ASF2	4	20
YDL198C	0.262432103667633	0.718004107059734	GGC1	4	20
YDL199C	-0.194903369180771	0.479958189508349	NA	4	20
YDL200C	0.702491509896788	0.0525836646672048	MGT1	4	20
YDL201W	-0.3655105980102	0.658603236542618	TRM8	4	19
YDL202W	-0.150289373335572	0.223786280629929	MRPL11	4	19
YDL203C	-0.081076892410927	0.000432761087986601	ACK1	4	19
YDL204W	-0.00254023920506629	0.870681942312468	RTN2	4	18
YDL205C	0.268821592577122	0.664172285072053	HEM3	4	18
YDL206W	0.127122484879826	0.964209919678315	NA	4	18
YDL207W	1.7637845488365	6.35109722984754e-05	GLE1	4	17
YDL208W	-1.62387347587547	0.00202563920241475	NHP2	4	17
YDL209C	-0.714589016069239	0.269535364391499	CWC2	4	17
YDL210W	0.992153029633917	0.378130876118243	UGA4	4	16
YDL211C	0.609030725400197	0.00114935083310785	NA	4	15
YDL212W	0.187095216582025	0.0567844098937726	SHR3	4	15
